uuid,country_code,habitat,education_level,normalized_job_code,gender,age,age_group,title,normalized_job_title,country_l
9ffc7390-dba5-0133-259b-0a81e8b09a82,BE,non-urban,high,861a9b9151e11362eb3c77ca914172d0,male,43 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,Belgium
ce2197d0-da69-0133-065d-0a81e8b09a82,BE,urban,high,049a3f3a2b5f85cb2971ba77ad66e10c,male,40 years old,40_65,Data Coordinator,data coordinator,Belgium
35610710-dc10-0133-0ad8-0a81e8b09a82,BE,non-urban,high,ccd7528fb38f16077360c5b67c9700c4,male,47 years old,40_65,Data Communications Analyst,data communications analyst,Belgium
76c4d450-da3b-0133-dedb-0a81e8b09a82,BE,non-urban,low,3ddea1b52e520996e4ec9fb70dc8b86b,male,48 years old,40_65,Field Artillery Automated Tactical Data System Specialist,field artillery automated tactical data system specialist,Belgium
3c862650-da54-0133-8d15-0a81e8b09a82,BE,urban,medium,f6fbd9dea1fa8f899683ade8e7d87d60,female,15 years old,juvenile,Data Entry Associate,data entry associate,Belgium
89b205e0-d975-0133-3945-0a81e8b09a82,BE,urban,high,0de6170ccbed08e62b2e5862d5846a43,male,39 years old,26_39,Database Tester,database tester,Belgium
ccae52d0-dc67-0133-f45f-0a81e8b09a82,BE,non-urban,medium,996da29c84f5eed00da40c230f4c4078,male,54 years old,40_65,Data Entry Representative,data entry representative,Belgium
d5ce2260-dbb3-0133-bcd9-0a81e8b09a82,BE,non-urban,high,477b53ef09d37f098d5ed74f47fcbaec,male,42 years old,40_65,Data Base Design Analyst,data base design analyst,Belgium
2bc14200-dcbd-0133-5a24-0a81e8b09a82,BE,non-urban,low,,female,34 years old,26_39,,,Belgium
f6c99d10-d8f8-0133-b5eb-0a81e8b09a82,BE,urban,medium,,male,16 years old,14_25,,,Belgium
5c67f030-dcc7-0133-e8f6-0a81e8b09a82,BE,urban,low,dac2e921c1f887d9efc4c06fa33c1397,male,48 years old,40_65,Automatic Data Processing Customer Liaison (ADP Customer Liaison),automatic data processing customer liaison adp customer liaison,Belgium
28c4dea0-da77-0133-7804-0a81e8b09a82,BE,urban,medium,,female,24 years old,14_25,,,Belgium
9e99d970-d9b8-0133-d807-0a81e8b09a82,BE,urban,high,a4d5b8b38f9513825d0d94a981ebe962,female,29 years old,26_39,Database Manager,database manager,Belgium
079d2660-daf1-0133-40dd-0a81e8b09a82,BE,urban,high,,female,23 years old,juvenile,,,Belgium
2dfa5f60-d941-0133-c589-0a81e8b09a82,BE,non-urban,,499f9d9b6722342608656559b15abd90,female,42 years old,40_65,Clinical Data Associate,clinical data associate,Belgium
ad832440-dae3-0133-3472-0a81e8b09a82,BE,urban,medium,d06dfb43c95b585a89ae556c9221b573,female,45 years old,40_65,Data Warehousing Manager,data warehousing manager,Belgium
11e48430-d9cc-0133-0caa-0a81e8b09a82,BE,non-urban,,,male,42 years old,40_65,,,Belgium
0b072e10-daf8-0133-9680-0a81e8b09a82,BE,urban,high,c1b670eba9ccb65e7c99f7da116d5b9c,male,28 years old,26_39,Database Architect,database architect,Belgium
365ce720-d9bb-0133-b3f4-0a81e8b09a82,BE,urban,high,76b0ba6af40991629e20dff36edd02a5,male,40 years old,40_65,Data Management Information Technology Specialist,data management information technology specialist,Belgium
720f84e0-da1a-0133-ac9e-0a81e8b09a82,BE,urban,high,,male,22 years old,14_25,,,Belgium
cbd8fe30-dbb5-0133-49be-0a81e8b09a82,BE,non-urban,medium,,male,27 years old,26_39,,,Belgium
55dc1140-da1b-0133-af90-0a81e8b09a82,BE,urban,medium,,male,45 years old,40_65,,,Belgium
9943e950-dd22-0133-9adf-0a81e8b09a82,BE,non-urban,medium,90c5430dbc810aec8695af2f1f4c42e8,male,52 years old,40_65,Electronic Data Processing Auditor (EDP Auditor),electronic data processing auditor edp auditor,Belgium
18e7ba30-d9dc-0133-9671-0a81e8b09a82,BE,non-urban,low,,male,17 years old,14_25,,,Belgium
fa4adae0-dc1f-0133-dc65-0a81e8b09a82,BE,urban,high,,female,31 years old,26_39,,,Belgium
2fae8710-d99f-0133-9ac2-0a81e8b09a82,BE,urban,medium,1f8576bdffa64f492405d02b842c41a6,female,25 years old,14_25,Data Management Associate,data management associate,Belgium
78156750-d949-0133-1a02-0a81e8b09a82,BE,urban,medium,8a7a3f1bce0958ae9f090683e5a925b7,male,21 years old,14_25,Data Scientist,data scientist,Belgium
81630900-dcb8-0133-ef51-0a81e8b09a82,BE,urban,no,,male,25 years old,juvenile,,,Belgium
2bc31fc0-dacd-0133-7ae0-0a81e8b09a82,BE,urban,high,775190277a849cba701b306a7b374c0a,male,38 years old,26_39,Data Officer,data officer,Belgium
5fcac6c0-dad5-0133-3d17-0a81e8b09a82,BE,non-urban,low,7acaed29536648e45ea2b82d45047fcf,male,47 years old,40_65,Medical Data Analyst,medical data analyst,Belgium
4f083df0-da5a-0133-3d06-0a81e8b09a82,BE,non-urban,low,6408c0d7c7faa4ced47fbc8474698126,male,42 years old,40_65,Database Design Analyst,database design analyst,Belgium
ac53fcf0-dcab-0133-cbb5-0a81e8b09a82,BE,urban,low,e2f68bf748aea2c7d2254550c0c92b23,male,26 years old,26_39,Director of Data Operations,director of data operations,Belgium
05ec6620-da6f-0133-e6b2-0a81e8b09a82,BE,urban,medium,,female,22 years old,14_25,,,Belgium
6c646dd0-d988-0133-9904-0a81e8b09a82,BE,urban,medium,7bb15eefb19ed09c59349baad7e8469e,male,38 years old,26_39,Database Coordinator,database coordinator,Belgium
92c27100-d9d0-0133-c4db-0a81e8b09a82,BE,non-urban,high,8a7a3f1bce0958ae9f090683e5a925b7,female,43 years old,40_65,Data Scientist,data scientist,Belgium
2fe43a00-d941-0133-c58e-0a81e8b09a82,BE,urban,high,,female,42 years old,40_65,,,Belgium
49f476a0-dadf-0133-25cc-0a81e8b09a82,BE,urban,medium,02e4c028f64f176de2f54bbc2f5403ce,male,44 years old,40_65,Marketing Database Analyst,marketing database analyst,Belgium
05fde350-dcaa-0133-c61c-0a81e8b09a82,BE,urban,high,,male,46 years old,40_65,,,Belgium
b32e3370-db21-0133-0eff-0a81e8b09a82,BE,urban,medium,d06dfb43c95b585a89ae556c9221b573,female,48 years old,40_65,Data Warehousing Manager,data warehousing manager,Belgium
28902e30-dcb0-0133-a69e-0a81e8b09a82,BE,urban,low,569da68cdcac43a3b4a0126ea9170570,male,27 years old,26_39,Database Designer,database designer,Belgium
a3a7b940-d8f1-0133-1602-0a81e8b09a82,BE,urban,high,569da68cdcac43a3b4a0126ea9170570,male,32 years old,26_39,Database Designer,database designer,Belgium
d24f93e0-da48-0133-3d38-0a81e8b09a82,BE,urban,,,male,14 years old,juvenile,,,Belgium
1beef120-da09-0133-208d-0a81e8b09a82,BE,non-urban,high,,male,21 years old,14_25,,,Belgium
23492790-d8f9-0133-b638-0a81e8b09a82,BE,non-urban,medium,,male,19 years old,14_25,,,Belgium
691e8910-dd69-0133-d6c7-0a81e8b09a82,BE,non-urban,low,,female,42 years old,40_65,,,Belgium
afad4050-de63-0133-8b76-0a81e8b09a82,BE,non-urban,low,,female,51 years old,40_65,,,Belgium
4c5021d0-da87-0133-e7a4-0a81e8b09a82,BE,urban,high,,female,21 years old,14_25,,,Belgium
21ef14d0-dc83-0133-eb54-0a81e8b09a82,BE,urban,high,,female,38 years old,26_39,,,Belgium
3de45ce0-dd38-0133-094d-0a81e8b09a82,BE,urban,medium,,female,26 years old,26_39,,,Belgium
681aecb0-d959-0133-5c2c-0a81e8b09a82,BE,urban,medium,ced804d972b03cca6d523ec8925a7943,female,48 years old,40_65,Oracle Database Administrator (Oracle DBA),oracle database administrator oracle dba,Belgium
dbc1f9b0-dc10-0133-0d5b-0a81e8b09a82,BE,non-urban,low,,male,53 years old,40_65,,,Belgium
60c5e510-da24-0133-f156-0a81e8b09a82,BE,non-urban,high,,male,20 years old,juvenile,,,Belgium
4b9eb3e0-db19-0133-3d8e-0a81e8b09a82,BE,urban,high,41b2978a2c07c5f477e60f26372d6c85,male,56 years old,40_65,Database Management System Specialist (DBMS Specialist),database management system specialist dbms specialist,Belgium
d3e0dad0-da6e-0133-e56e-0a81e8b09a82,BE,urban,medium,d9e964a222fdd9527319ad88adbfaa2e,male,40 years old,40_65,SQL Database Administrator,sql database administrator,Belgium
0df2ad10-dcd2-0133-9cd6-0a81e8b09a82,BE,urban,medium,e2f68bf748aea2c7d2254550c0c92b23,male,43 years old,40_65,Director of Data Operations,director of data operations,Belgium
e0f9a3b0-d98c-0133-f061-0a81e8b09a82,BE,urban,low,,female,26 years old,26_39,,,Belgium
83b04b10-db3d-0133-da61-0a81e8b09a82,BE,non-urban,medium,ac47656fd51c2cd8037057262c910dc4,female,24 years old,14_25,Data Processing Manager,data processing manager,Belgium
d220fad0-d9a9-0133-828b-0a81e8b09a82,BE,urban,medium,2ee80cf30e2483dfe0947adc0428f8c5,female,25 years old,14_25,Crime Data Specialist,crime data specialist,Belgium
8ba9cd50-d8ad-0133-6e28-0a81e8b09a82,BE,non-urban,no,775190277a849cba701b306a7b374c0a,male,39 years old,26_39,Data Officer,data officer,Belgium
5f326eb0-da6a-0133-0a54-0a81e8b09a82,BE,non-urban,medium,e55556364d2096578fd153e9800e826f,female,45 years old,40_65,Database Consultant,database consultant,Belgium
4022a650-da6b-0133-1057-0a81e8b09a82,BE,urban,medium,375017ea3a1a97f5ea676def873bb25b,male,33 years old,26_39,Geographic Information Systems Data Specialist (GIS Data Specialist),geographic information systems data specialist gis data specialist,Belgium
fb8cd6f0-db3c-0133-4604-0a81e8b09a82,BE,urban,,,female,16 years old,14_25,,,Belgium
9a467480-dcaf-0133-a462-0a81e8b09a82,BE,urban,,,male,27 years old,26_39,,,Belgium
bd07f440-da51-0133-f0a9-0a81e8b09a82,BE,urban,,,female,56 years old,40_65,,,Belgium
917dd2a0-d955-0133-89f1-0a81e8b09a82,BE,urban,high,e49986dae76619a3941d280ee14d38ae,female,24 years old,14_25,Data Miner,data miner,Belgium
8857b610-dc8e-0133-4bf7-0a81e8b09a82,BE,urban,medium,76385cb24e831b3364279b9de5641d8f,male,56 years old,40_65,Automatic Data Processing Systems Security Specialist (ADP Systems Security),automatic data processing systems security specialist adp systems security,Belgium
986f8800-da55-0133-476f-0a81e8b09a82,BE,urban,high,141ddda0f613da65a280521247de0e9f,male,25 years old,14_25,Data Administrator,data administrator,Belgium
13f43320-dd40-0133-21ed-0a81e8b09a82,BE,urban,medium,,male,45 years old,40_65,,,Belgium
a60c3d40-dcaa-0133-c82f-0a81e8b09a82,BE,non-urban,high,16b67d7f57698455aefbc1ae1b358b50,male,45 years old,40_65,Database Engineer,database engineer,Belgium
f30223b0-d950-0133-5b67-0a81e8b09a82,BE,urban,high,8a7a3f1bce0958ae9f090683e5a925b7,male,50 years old,40_65,Data Scientist,data scientist,Belgium
cd5c6a90-d9a9-0133-826f-0a81e8b09a82,BE,non-urban,high,f842344417ed2fc226d9cc00f9562458,male,45 years old,40_65,Log Data Technician,log data technician,Belgium
585e45f0-d994-0133-a3f6-0a81e8b09a82,BE,non-urban,high,,female,19 years old,14_25,,,Belgium
260b75a0-dc77-0133-38d8-0a81e8b09a82,BE,non-urban,high,5e93fd1a58c8a67b295f69d87d1a940d,male,43 years old,40_65,Geographic Information Systems Data Manager (GIS Data Manager),geographic information systems data manager gis data manager,Belgium
cb233740-d906-0133-cee6-0a81e8b09a82,BE,urban,,16b67d7f57698455aefbc1ae1b358b50,female,41 years old,40_65,Database Engineer,database engineer,Belgium
a534ee30-d977-0133-0bbc-0a81e8b09a82,BE,non-urban,no,,female,23 years old,14_25,,,Belgium
1f5c2970-da12-0133-929e-0a81e8b09a82,BE,urban,medium,16b67d7f57698455aefbc1ae1b358b50,male,50 years old,40_65,Database Engineer,database engineer,Belgium
ca4b3290-d995-0133-fb70-0a81e8b09a82,BE,urban,,,male,20 years old,juvenile,,,Belgium
a5e54ad0-df0b-0133-fe8a-0a81e8b09a82,BE,non-urban,low,,female,48 years old,40_65,,,Belgium
2514d3c0-dbde-0133-4c7f-0a81e8b09a82,BE,non-urban,medium,,female,31 years old,26_39,,,Belgium
bc41f880-dd4d-0133-fba5-0a81e8b09a82,BE,urban,high,096536ec43ce2a7de73031b271a1c132,female,30 years old,26_39,Flight Data Technician,flight data technician,Belgium
14280100-dbea-0133-35b0-0a81e8b09a82,BE,non-urban,low,2ca138b991c50dc6696238e5ad800142,female,37 years old,26_39,Database Software Technician,database software technician,Belgium
169af7e0-da78-0133-7dcc-0a81e8b09a82,BE,urban,low,,male,17 years old,14_25,,,Belgium
d56d0a60-da6f-0133-eb85-0a81e8b09a82,BE,urban,high,a33662485eb4ad97096183db945308f4,male,33 years old,26_39,Automatic Data Processing Planner (ADP Planner),automatic data processing planner adp planner,Belgium
d1b45750-db1c-0133-4d29-0a81e8b09a82,BE,urban,low,4f75f97ac5b5f00f9420074d501f0803,male,52 years old,40_65,Data Capture Specialist,data capture specialist,Belgium
2d942760-da74-0133-10cb-0a81e8b09a82,BE,urban,medium,f36c6ada3a808453a0bf241c74a4e994,male,36 years old,26_39,Reference Data Expert,reference data expert,Belgium
3bc291f0-db63-0133-06ac-0a81e8b09a82,BE,urban,low,,male,47 years old,40_65,,,Belgium
e789f760-db38-0133-48be-0a81e8b09a82,BE,non-urban,medium,499f9d9b6722342608656559b15abd90,male,29 years old,26_39,Clinical Data Associate,clinical data associate,Belgium
a5b4c5e0-db5b-0133-db35-0a81e8b09a82,BE,non-urban,low,27af8700f5577cec835acee2cb90a2ff,male,38 years old,26_39,Data Entry Specialist,data entry specialist,Belgium
ae9eb000-d8db-0133-9a27-0a81e8b09a82,BE,urban,high,d4624ed8068d24948e18303212593cd6,male,45 years old,40_65,Data Architect,data architect,Belgium
acce6f50-dc15-0133-33e4-0a81e8b09a82,BE,urban,high,3833bd699e7afe4665b595f282da0387,male,43 years old,40_65,Database Development and Administration Project Manager,database development and administration project manager,Belgium
c8a75460-d9f9-0133-07e9-0a81e8b09a82,BE,urban,low,,male,32 years old,26_39,,,Belgium
1a19beb0-dc26-0133-4fec-0a81e8b09a82,BE,urban,medium,375017ea3a1a97f5ea676def873bb25b,male,41 years old,40_65,Geographic Information Systems Data Specialist (GIS Data Specialist),geographic information systems data specialist gis data specialist,Belgium
3b9d1070-dc2d-0133-5bfb-0a81e8b09a82,BE,non-urban,high,,female,59 years old,40_65,,,Belgium
9e839220-da3c-0133-6b31-0a81e8b09a82,BE,non-urban,high,,male,23 years old,14_25,,,Belgium
fc8164c0-da3f-0133-d922-0a81e8b09a82,BE,urban,medium,775190277a849cba701b306a7b374c0a,female,30 years old,26_39,Data Officer,data officer,Belgium
6ef0f800-daf8-0133-f1b6-0a81e8b09a82,BE,urban,medium,,female,19 years old,14_25,,,Belgium
676428a0-da75-0133-3045-0a81e8b09a82,BE,non-urban,low,,female,30 years old,26_39,,,Belgium
7c3794b0-de52-0133-1d4b-0a81e8b09a82,BE,non-urban,high,499f9d9b6722342608656559b15abd90,female,47 years old,40_65,Clinical Data Associate,clinical data associate,Belgium
f85c3fd0-d8b2-0133-f59e-0a81e8b09a82,BE,non-urban,low,,female,49 years old,40_65,,,Belgium
23b9a0e0-dcd1-0133-96e7-0a81e8b09a82,BE,urban,low,141ddda0f613da65a280521247de0e9f,male,50 years old,40_65,Data Administrator,data administrator,Belgium
bc7ccc90-dd3b-0133-7288-0a81e8b09a82,BE,urban,low,,male,48 years old,40_65,,,Belgium
cf8301c0-d96d-0133-0383-0a81e8b09a82,BE,non-urban,low,41ba88cfd476ee8d5e3d9f7cea62f051,male,34 years old,26_39,Data Recovery Planner,data recovery planner,Belgium
9e789300-da43-0133-6717-0a81e8b09a82,BE,urban,medium,,male,47 years old,40_65,,,Belgium
3a976580-dd6b-0133-f082-0a81e8b09a82,BE,non-urban,medium,41b2978a2c07c5f477e60f26372d6c85,female,28 years old,26_39,Database Management System Specialist (DBMS Specialist),database management system specialist dbms specialist,Belgium
9b8783a0-d9a9-0133-8173-0a81e8b09a82,BE,urban,low,,male,19 years old,juvenile,,,Belgium
f333ba70-d8bf-0133-111f-0a81e8b09a82,BE,urban,,,male,43 years old,40_65,,,Belgium
bc0ccb80-ddf7-0133-2628-0a81e8b09a82,BE,non-urban,medium,894ca61c22718617c7e2404f582153da,female,42 years old,40_65,Data Processing Consultant,data processing consultant,Belgium
328fb5d0-dd2f-0133-be6f-0a81e8b09a82,BE,urban,medium,34d80517fe3bc143f9fc850386b8ffd7,male,53 years old,40_65,Clinical Data Coordinator,clinical data coordinator,Belgium
9e43e5c0-dac1-0133-c6fc-0a81e8b09a82,BE,urban,high,e7b3e1c6a32c7247cd4857e4c3574165,male,40 years old,40_65,Data Processing Systems Analyst,data processing systems analyst,Belgium
01650240-da8e-0133-cc2e-0a81e8b09a82,BE,urban,medium,e7b3e1c6a32c7247cd4857e4c3574165,female,27 years old,26_39,Data Processing Systems Analyst,data processing systems analyst,Belgium
e99fa060-dbde-0133-9769-0a81e8b09a82,BE,non-urban,high,,male,56 years old,40_65,,,Belgium
a6361230-da58-0133-cd5a-0a81e8b09a82,BE,urban,medium,861a9b9151e11362eb3c77ca914172d0,male,43 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,Belgium
5bbb2320-db06-0133-c0ce-0a81e8b09a82,BE,urban,,8a7a3f1bce0958ae9f090683e5a925b7,female,20 years old,14_25,Data Scientist,data scientist,Belgium
d49e3440-da75-0133-3373-0a81e8b09a82,BE,non-urban,low,,female,27 years old,26_39,,,Belgium
3f240350-dcdd-0133-404e-0a81e8b09a82,BE,non-urban,medium,76385cb24e831b3364279b9de5641d8f,male,51 years old,40_65,Automatic Data Processing Systems Security Specialist (ADP Systems Security),automatic data processing systems security specialist adp systems security,Belgium
7bfa9de0-dd4a-0133-40d2-0a81e8b09a82,BE,urban,medium,a003702c0cea282e17967772dd83de5e,male,49 years old,40_65,Data Security Analyst,data security analyst,Belgium
5e758cc0-db05-0133-63ad-0a81e8b09a82,BE,non-urban,low,a4d5b8b38f9513825d0d94a981ebe962,male,41 years old,40_65,Database Manager,database manager,Belgium
36359700-da1f-0133-fa9a-0a81e8b09a82,BE,urban,high,,male,39 years old,26_39,,,Belgium
d618b1a0-dc04-0133-dc0f-0a81e8b09a82,BE,urban,high,5db2c8d6539f983e1ca3d7c5b939e190,male,45 years old,40_65,Database Administration Associate,database administration associate,Belgium
b62d1cd0-deaf-0133-5130-0a81e8b09a82,BE,non-urban,medium,,female,53 years old,40_65,,,Belgium
b8d7f100-daae-0133-a546-0a81e8b09a82,BE,non-urban,low,,female,25 years old,juvenile,,,Belgium
a3b40110-d915-0133-4fea-0a81e8b09a82,BE,urban,medium,,male,56 years old,40_65,,,Belgium
a04028b0-dcb8-0133-eff5-0a81e8b09a82,BE,non-urban,high,a003702c0cea282e17967772dd83de5e,male,41 years old,40_65,Data Security Analyst,data security analyst,Belgium
5889bd30-d983-0133-7a4a-0a81e8b09a82,BE,non-urban,high,775190277a849cba701b306a7b374c0a,female,20 years old,14_25,Data Officer,data officer,Belgium
34c497e0-dd6c-0133-f46f-0a81e8b09a82,BE,urban,medium,,female,33 years old,26_39,,,Belgium
9b1600f0-da4b-0133-27da-0a81e8b09a82,BE,urban,low,b24ece3300d2f8ab34f9553e531183d6,male,38 years old,26_39,Data Processing Systems Project Planner,data processing systems project planner,Belgium
bb9ce760-dbc1-0133-db7e-0a81e8b09a82,BE,non-urban,low,141ddda0f613da65a280521247de0e9f,female,27 years old,26_39,Data Administrator,data administrator,Belgium
b0330610-da56-0133-892b-0a81e8b09a82,BE,urban,medium,,male,36 years old,26_39,,,Belgium
5bab1290-da3d-0133-c676-0a81e8b09a82,BE,non-urban,low,,female,17 years old,14_25,,,Belgium
5343b180-d9b7-0133-9af6-0a81e8b09a82,BE,urban,high,0de6170ccbed08e62b2e5862d5846a43,female,36 years old,26_39,Database Tester,database tester,Belgium
ef9fd160-da42-0133-62f9-0a81e8b09a82,BE,urban,low,6cf4d336112984368f83181ac5ffe948,male,42 years old,40_65,Health Data Analyst,health data analyst,Belgium
82c41290-d967-0133-721d-0a81e8b09a82,BE,non-urban,low,6cf4d336112984368f83181ac5ffe948,male,47 years old,40_65,Health Data Analyst,health data analyst,Belgium
c5133fb0-dad4-0133-3b1b-0a81e8b09a82,BG,urban,medium,,male,40 years old,40_65,,,Bulgaria
c6679d80-dafd-0133-5da9-0a81e8b09a82,BG,urban,high,1dd2fdc8a3981f2a1d8f0ca173952bb8,female,47 years old,40_65,Database Administration Manager,database administration manager,Bulgaria
6187b080-da34-0133-8c46-0a81e8b09a82,BG,urban,high,d71c4164c99a5f9bca773e755a72f40f,male,58 years old,40_65,Geographic Information Systems Database Administrator (GIS Database Administrator),geographic information systems database administrator gis database administrator,Bulgaria
